"val","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20"
8.25522676110268,"G3N4W6","G3NDE4","G3NJU3","G3NPA2","G3NPV3","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.25408197939396,"G3N4W6","G3NDE4","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PP08","G3PP78","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3Q3A5","G3QAJ2"
8.25401961803436,"G3N4W6","G3NDE4","G3NJU3","G3NPA2","G3NPV3","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.25395935028791,"G3N4W6","G3NDE4","G3NJU3","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q393","G3Q972","G3QAJ2"
8.25394950062037,"G3N4W6","G3NDE4","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PY88","G3PYA1","G3PYU1","G3Q040","G3Q393","G3Q972","G3QAJ2"
8.25366479158401,"G3NDE4","G3NPA2","G3NPV3","G3NRK0","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q3A5","G3Q972","G3QAJ2"
8.25348649919033,"G3N4W6","G3NDE4","G3NPA2","G3NRK0","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PY88","G3PYA1","G3PYU1","G3Q040","G3Q393","G3Q972","G3QAJ2"
8.25322393327951,"G3NDE4","G3NJU3","G3NPV3","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","G3QAJ2"
8.25285515934229,"G3N4W6","G3NDE4","G3NJU3","G3NPV3","G3NRK0","G3NUA6","G3NYB9","G3P7N4","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q972","Q804E3"
8.25282118469477,"G3N4W6","G3NDE4","G3NJU3","G3NPA2","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3Q972","Q804E3"
8.25259311497211,"G3N4W6","G3NDE4","G3NPA2","G3NRK0","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PP08","G3PP78","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYU1","G3Q040","G3Q2Y3","G3QAJ2"
8.25219125300646,"G3NDE4","G3NRK0","G3NS10","G3NUA6","G3NXQ8","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYA1","G3PYU1","G3Q040","G3Q393","G3Q972","Q804E3"
8.25124192982912,"G3N4W6","G3NDE4","G3NRK0","G3NS10","G3NUA6","G3NYB9","G3P920","G3PIX9","G3PKP7","G3PM61","G3PQL2","G3PQX4","G3PSB5","G3PY88","G3PYA1","G3PYU1","G3Q040","G3Q393","G3Q972","Q804E3"
