val,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
8.195388704538345,1,7,10,14,23,34,36,41,48,53,57,61,67,69,76,79,80,90,92,95
8.19467892497778,7,10,23,34,36,39,41,48,53,57,61,67,76,79,80,86,88,90,95,96
8.194630116224289,7,10,23,24,27,34,39,41,48,53,57,61,67,69,76,79,80,90,92,95
8.192795298993587,7,10,23,24,34,41,48,53,54,57,61,67,76,79,80,83,90,92,95,96
8.192620884627104,7,24,27,30,34,36,41,48,50,53,57,61,66,67,79,80,86,88,90,95
8.192589811980724,7,23,24,34,41,48,53,54,57,61,67,74,76,79,80,86,88,90,95,96
8.192407712340355,7,10,14,16,23,34,39,41,48,53,57,61,67,69,76,80,90,92,95,96
8.192095428705215,7,10,23,34,39,40,41,48,53,57,61,67,69,76,79,80,90,92,95,96
8.19140600413084,7,10,16,23,24,34,36,41,48,53,57,61,67,76,79,80,90,92,95,96
8.190555833280087,7,10,23,24,27,34,41,48,53,54,59,61,67,76,79,80,90,92,95,96
8.190421558916569,7,10,34,39,41,48,52,53,54,57,61,67,76,79,80,83,90,92,95,96
8.189013481140137,7,16,23,24,27,34,41,48,53,61,67,76,79,80,86,88,90,92,95,96
8.188023075461388,4,7,10,23,34,41,48,53,54,57,61,67,74,76,79,80,86,90,95,96
8.186728551983833,7,16,23,24,27,34,39,41,43,48,53,54,61,67,76,80,90,92,95,96
8.186008386313915,7,10,23,34,39,41,48,49,53,54,57,61,67,76,79,80,90,92,95,96
8.184769444167614,7,10,23,33,34,39,41,48,53,54,57,61,67,76,79,80,86,90,95,96
8.183180525898933,7,10,23,24,34,39,41,48,53,54,57,61,67,69,76,80,90,92,95,96
8.182893879711628,7,16,23,24,34,36,39,41,48,53,54,57,61,67,76,79,80,90,92,95
8.182477213442326,7,10,23,34,39,41,48,53,54,57,61,62,67,76,79,80,86,90,95,96
8.18202991783619,7,10,23,24,27,34,36,41,48,53,57,61,67,69,76,79,80,90,92,95
8.18185879290104,7,23,24,27,34,39,41,48,53,61,62,67,76,79,80,86,88,90,95,96
8.181760407984257,7,10,14,23,34,39,41,48,53,54,57,61,67,76,79,80,90,92,95,96
8.179444842040539,7,23,24,27,34,41,48,53,54,57,61,62,67,76,79,80,86,90,95,96
8.177761282771826,7,24,27,28,30,34,36,41,46,48,50,53,57,66,67,80,86,88,90,95
8.17766634374857,7,23,24,27,33,34,41,48,53,54,57,61,67,76,79,80,86,90,95,96
8.176558338105679,7,16,23,24,27,34,41,48,53,57,61,67,76,79,80,86,88,90,95,96
8.175446599721909,7,10,23,34,39,41,48,53,57,61,67,69,76,80,86,88,90,92,95,96
8.174603186547756,7,16,23,24,34,36,41,48,53,57,61,67,76,79,80,88,90,92,95,96
8.174577973783016,7,10,16,23,24,27,34,39,41,48,53,61,67,69,76,80,90,92,95,96
8.173219613730907,7,23,24,27,34,36,41,48,53,54,57,61,67,76,79,80,90,92,95,96
8.173031903803349,7,16,23,24,34,39,41,48,53,54,57,61,67,76,79,80,90,92,95,96
8.172590292990208,7,16,23,24,34,36,41,48,53,54,57,61,67,76,79,80,90,92,95,96
8.171807371079922,7,23,24,34,39,41,48,53,54,57,61,62,67,76,79,80,86,90,95,96
8.171610452234745,5,7,10,23,34,39,41,48,53,54,57,61,67,76,79,80,90,92,95,96
8.171587213873863,4,7,24,27,30,34,36,41,48,54,61,66,67,79,80,86,88,90,95,96
8.171533554792404,7,10,12,23,24,27,34,39,41,53,57,61,67,69,76,80,90,92,95,96
8.171522099524736,7,24,27,30,34,36,41,46,48,50,53,57,66,67,75,79,86,88,90,95
8.171312220394611,7,10,23,34,39,41,48,53,57,61,67,74,76,79,80,86,88,90,95,96
8.169753059744835,7,24,27,34,39,41,48,53,54,61,67,76,79,80,86,88,90,92,95,96
8.169450514018536,4,7,10,23,24,27,34,41,48,53,57,61,67,69,76,80,90,92,95,96
8.16883035749197,7,16,23,24,34,39,41,48,53,57,61,67,76,79,80,86,88,90,95,96
8.167119726538658,7,23,24,27,34,36,41,43,48,61,66,67,76,79,80,86,88,90,95,96
8.166716378182173,7,23,24,27,30,34,36,41,48,50,53,57,61,66,67,79,80,86,90,95
8.166644487529993,7,10,24,28,30,32,36,39,48,50,53,57,66,67,69,70,86,88,90,95
8.165522746741772,4,7,23,24,27,34,36,41,48,50,53,57,61,66,67,79,80,86,90,95
8.165371797978878,7,10,23,34,39,41,48,52,53,54,57,61,67,74,76,79,80,90,92,96
8.164863236248493,7,10,14,23,34,39,41,48,52,53,57,61,67,74,76,79,80,86,90,95
8.164838545024395,7,10,23,24,34,36,41,48,53,57,61,67,76,79,80,86,88,90,95,96
8.164676271378994,7,10,23,34,41,48,53,54,57,61,62,67,74,76,79,80,86,90,95,96
8.164662584662437,7,10,14,16,23,27,34,41,48,53,57,61,67,69,76,80,90,92,95,96
8.164647161960602,7,10,16,23,27,34,39,41,48,53,57,61,67,69,76,80,90,92,95,96
8.164179377257824,7,10,23,24,27,34,41,43,48,53,57,61,67,76,79,80,90,92,95,96
